path,file_id,sequence_id,participant_id,phrase
landmarks/101.parquet,101,10766,3,slowly
landmarks/101.parquet,101,10767,3,spouting
landmarks/101.parquet,101,10768,3,shock
landmarks/101.parquet,101,10769,3,spurious
landmarks/101.parquet,101,10770,3,suffixes
landmarks/101.parquet,101,10771,3,terrific
landmarks/101.parquet,101,10772,3,truth
landmarks/101.parquet,101,10773,3,warm
landmarks/101.parquet,101,10774,3,zoned
landmarks/101.parquet,101,10775,3,bahhari
landmarks/101.parquet,101,10776,3,burridge
landmarks/101.parquet,101,10777,3,chan
landmarks/101.parquet,101,10778,3,garcia
landmarks/101.parquet,101,10779,3,khoa
landmarks/101.parquet,101,10780,3,nguyen
landmarks/101.parquet,101,10781,3,mark
landmarks/101.parquet,101,10782,3,romanowski
landmarks/101.parquet,101,10783,3,willoughby
landmarks/101.parquet,101,10784,3,beijing
landmarks/101.parquet,101,10785,3,bunnerong
landmarks/101.parquet,101,10786,3,cabramatta
landmarks/101.parquet,101,10787,3,egypt
landmarks/101.parquet,101,10789,3,iroquois
landmarks/101.parquet,101,10790,3,jakarta
landmarks/101.parquet,101,10791,3,hamburg
landmarks/101.parquet,101,10792,3,nunawading
landmarks/101.parquet,101,10793,3,somalia
landmarks/101.parquet,101,10794,3,tokyo
landmarks/101.parquet,101,10795,3,yarra
landmarks/101.parquet,101,10796,3,wurundjeri
landmarks/101.parquet,101,10801,3,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,10804,3,antecedent
landmarks/101.parquet,101,10805,3,antifascist
landmarks/101.parquet,101,10807,3,describe
landmarks/101.parquet,101,10808,3,disdain
landmarks/101.parquet,101,10809,3,embolden
landmarks/101.parquet,101,10810,3,entrap
landmarks/101.parquet,101,10811,3,extraverted
landmarks/101.parquet,101,10812,3,foreground
landmarks/101.parquet,101,10813,3,implicit
landmarks/101.parquet,101,10814,3,indecent
landmarks/101.parquet,101,10815,3,interlude
landmarks/101.parquet,101,10816,3,irrational
landmarks/101.parquet,101,10817,3,misnomer
landmarks/101.parquet,101,10818,3,nonevent
landmarks/101.parquet,101,10819,3,overeager
landmarks/101.parquet,101,10820,3,predetermined
landmarks/101.parquet,101,10821,3,reintroduce
landmarks/101.parquet,101,10822,3,semiconductor
landmarks/101.parquet,101,10823,3,stripey
landmarks/101.parquet,101,10824,3,subsume
landmarks/101.parquet,101,10825,3,superdiverse
landmarks/101.parquet,101,10826,3,telepathic
landmarks/101.parquet,101,10827,3,transcontinental
landmarks/101.parquet,101,10828,3,unsure
landmarks/101.parquet,101,10829,3,underspecify
landmarks/101.parquet,101,10830,3,uptown
landmarks/101.parquet,101,10831,3,able
landmarks/101.parquet,101,10832,3,additive
landmarks/101.parquet,101,10833,3,breach
landmarks/101.parquet,101,10834,3,brown
landmarks/101.parquet,101,10835,3,caution
landmarks/101.parquet,101,10836,3,contrition
landmarks/101.parquet,101,10837,3,culmination
landmarks/101.parquet,101,10838,3,decal
landmarks/101.parquet,101,10839,3,delightful
landmarks/101.parquet,101,10840,3,evenhandedness
landmarks/101.parquet,101,10841,3,falsifying
landmarks/101.parquet,101,10842,3,ferment
landmarks/101.parquet,101,10843,3,fewer
landmarks/101.parquet,101,10844,3,final
landmarks/101.parquet,101,10845,3,fishes
landmarks/101.parquet,101,10846,3,freedom
landmarks/101.parquet,101,10847,3,frequency
landmarks/101.parquet,101,10848,3,friendless
landmarks/101.parquet,101,10849,3,fusion
landmarks/101.parquet,101,10850,3,generate
landmarks/101.parquet,101,10851,3,gritty
landmarks/101.parquet,101,10852,3,ground
landmarks/101.parquet,101,10853,3,happily
landmarks/101.parquet,101,10854,3,hungriest
landmarks/101.parquet,101,10855,3,hour
landmarks/101.parquet,101,10856,3,iterative
landmarks/101.parquet,101,10858,3,mummy
landmarks/101.parquet,101,10859,3,manure
landmarks/101.parquet,101,10860,3,nighty
landmarks/101.parquet,101,10861,3,odorous
landmarks/101.parquet,101,10862,3,phantom
landmarks/101.parquet,101,10863,3,quantity
landmarks/101.parquet,101,10864,3,radial
landmarks/101.parquet,101,10865,3,sample
landmarks/101.parquet,101,10866,3,slowly
landmarks/101.parquet,101,10867,3,spouting
landmarks/101.parquet,101,10868,3,shock
landmarks/101.parquet,101,10869,3,spurious
landmarks/101.parquet,101,10870,3,suffixes
landmarks/101.parquet,101,10871,3,terrific
landmarks/101.parquet,101,10872,3,truth
landmarks/101.parquet,101,10873,3,warm
landmarks/101.parquet,101,10874,3,zoned
landmarks/101.parquet,101,10875,3,bahhari
landmarks/101.parquet,101,10876,3,burridge
landmarks/101.parquet,101,10877,3,chan
landmarks/101.parquet,101,10878,3,garcia
landmarks/101.parquet,101,10879,3,khoa
landmarks/101.parquet,101,10880,3,nguyen
landmarks/101.parquet,101,10881,3,mark
landmarks/101.parquet,101,10882,3,romanowski
landmarks/101.parquet,101,10883,3,willoughby
landmarks/101.parquet,101,10884,3,beijing
landmarks/101.parquet,101,10885,3,bunnerong
landmarks/101.parquet,101,10886,3,cabramatta
landmarks/101.parquet,101,10887,3,egypt
landmarks/101.parquet,101,10888,3,ezra
landmarks/101.parquet,101,10889,3,iroquois
landmarks/101.parquet,101,10890,3,jakarta
landmarks/101.parquet,101,10891,3,hamburg
landmarks/101.parquet,101,10892,3,nunawading
landmarks/101.parquet,101,10893,3,somalia
landmarks/101.parquet,101,10894,3,tokyo
landmarks/101.parquet,101,10895,3,yarra
landmarks/101.parquet,101,10896,3,wurundjeri
landmarks/101.parquet,101,10901,4,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,10904,4,antecedent
landmarks/101.parquet,101,10905,4,antifascist
landmarks/101.parquet,101,10906,4,cooperate
landmarks/101.parquet,101,10907,4,describe
landmarks/101.parquet,101,10908,4,disdain
landmarks/101.parquet,101,10909,4,embolden
landmarks/101.parquet,101,10910,4,entrap
landmarks/101.parquet,101,10911,4,extraverted
landmarks/101.parquet,101,10912,4,foreground
landmarks/101.parquet,101,10913,4,implicit
landmarks/101.parquet,101,10914,4,indecent
landmarks/101.parquet,101,10915,4,interlude
landmarks/101.parquet,101,10916,4,irrational
landmarks/101.parquet,101,10917,4,misnomer
landmarks/101.parquet,101,10918,4,nonevent
landmarks/101.parquet,101,10919,4,overeager
landmarks/101.parquet,101,10920,4,predetermined
landmarks/101.parquet,101,10921,4,reintroduce
landmarks/101.parquet,101,10922,4,semiconductor
landmarks/101.parquet,101,10923,4,stripey
landmarks/101.parquet,101,10924,4,subsume
landmarks/101.parquet,101,10925,4,superdiverse
landmarks/101.parquet,101,10926,4,telepathic
landmarks/101.parquet,101,10927,4,transcontinental
landmarks/101.parquet,101,10928,4,unsure
landmarks/101.parquet,101,10929,4,underspecify
landmarks/101.parquet,101,10930,4,uptown
landmarks/101.parquet,101,10931,4,able
landmarks/101.parquet,101,10932,4,additive
landmarks/101.parquet,101,10933,4,breach
landmarks/101.parquet,101,10934,4,brown
landmarks/101.parquet,101,10935,4,caution
landmarks/101.parquet,101,10936,4,contrition
landmarks/101.parquet,101,10937,4,culmination
landmarks/101.parquet,101,10938,4,decal
landmarks/101.parquet,101,10939,4,delightful
landmarks/101.parquet,101,10940,4,evenhandedness
landmarks/101.parquet,101,10941,4,falsifying
landmarks/101.parquet,101,10942,4,ferment
landmarks/101.parquet,101,10943,4,fewer
landmarks/101.parquet,101,10944,4,final
landmarks/101.parquet,101,10945,4,fishes
landmarks/101.parquet,101,10946,4,freedom
landmarks/101.parquet,101,10947,4,frequency
landmarks/101.parquet,101,10948,4,friendless
landmarks/101.parquet,101,10949,4,fusion
landmarks/101.parquet,101,10950,4,generate
landmarks/101.parquet,101,10951,4,gritty
landmarks/101.parquet,101,10952,4,ground
landmarks/101.parquet,101,10953,4,happily
landmarks/101.parquet,101,10954,4,hungriest
landmarks/101.parquet,101,10955,4,hour
landmarks/101.parquet,101,10956,4,iterative
landmarks/101.parquet,101,10957,4,lox
landmarks/101.parquet,101,10958,4,mummy
landmarks/101.parquet,101,10959,4,manure
landmarks/101.parquet,101,10960,4,nighty
landmarks/101.parquet,101,10961,4,odorous
landmarks/101.parquet,101,10962,4,phantom
landmarks/101.parquet,101,10963,4,quantity
landmarks/101.parquet,101,10964,4,radial
landmarks/101.parquet,101,10965,4,sample
landmarks/101.parquet,101,10966,4,slowly
landmarks/101.parquet,101,10967,4,spouting
landmarks/101.parquet,101,10968,4,shock
landmarks/101.parquet,101,10969,4,spurious
landmarks/101.parquet,101,10970,4,suffixes
landmarks/101.parquet,101,10971,4,terrific
landmarks/101.parquet,101,10972,4,truth
landmarks/101.parquet,101,10973,4,warm
landmarks/101.parquet,101,10974,4,zoned
landmarks/101.parquet,101,10975,4,bahhari
landmarks/101.parquet,101,10976,4,burridge
landmarks/101.parquet,101,10977,4,chan
landmarks/101.parquet,101,10978,4,garcia
landmarks/101.parquet,101,10979,4,khoa
landmarks/101.parquet,101,10980,4,nguyen
landmarks/101.parquet,101,10981,4,mark
landmarks/101.parquet,101,10982,4,romanowski
landmarks/101.parquet,101,10983,4,willoughby
landmarks/101.parquet,101,10984,4,beijing
landmarks/101.parquet,101,10985,4,bunnerong
landmarks/101.parquet,101,10986,4,cabramatta
landmarks/101.parquet,101,10987,4,egypt
landmarks/101.parquet,101,10988,4,ezra
landmarks/101.parquet,101,10989,4,iroquois
landmarks/101.parquet,101,10990,4,jakarta
landmarks/101.parquet,101,10991,4,hamburg
landmarks/101.parquet,101,10992,4,nunawading
landmarks/101.parquet,101,10993,4,somalia
landmarks/101.parquet,101,10994,4,tokyo
landmarks/101.parquet,101,10995,4,yarra
landmarks/101.parquet,101,10996,4,wurundjeri
landmarks/101.parquet,101,11001,4,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,11004,4,antecedent
landmarks/101.parquet,101,11005,4,antifascist
landmarks/101.parquet,101,11006,4,cooperate
landmarks/101.parquet,101,11007,4,describe
landmarks/101.parquet,101,11008,4,disdain
landmarks/101.parquet,101,11009,4,embolden
landmarks/101.parquet,101,11010,4,entrap
landmarks/101.parquet,101,11011,4,extraverted
landmarks/101.parquet,101,11012,4,foreground
landmarks/101.parquet,101,11013,4,implicit
landmarks/101.parquet,101,11014,4,indecent
landmarks/101.parquet,101,11015,4,interlude
landmarks/101.parquet,101,11016,4,irrational
landmarks/101.parquet,101,11017,4,misnomer
landmarks/101.parquet,101,11018,4,nonevent
landmarks/101.parquet,101,11019,4,overeager
landmarks/101.parquet,101,11020,4,predetermined
landmarks/101.parquet,101,11021,4,reintroduce
landmarks/101.parquet,101,11022,4,semiconductor
landmarks/101.parquet,101,11023,4,stripey
landmarks/101.parquet,101,11024,4,subsume
landmarks/101.parquet,101,11025,4,superdiverse
landmarks/101.parquet,101,11026,4,telepathic
landmarks/101.parquet,101,11027,4,transcontinental
landmarks/101.parquet,101,11028,4,unsure
landmarks/101.parquet,101,11029,4,underspecify
landmarks/101.parquet,101,11030,4,uptown
landmarks/101.parquet,101,11031,4,able
landmarks/101.parquet,101,11032,4,additive
landmarks/101.parquet,101,11033,4,breach
landmarks/101.parquet,101,11034,4,brown
landmarks/101.parquet,101,11035,4,caution
landmarks/101.parquet,101,11036,4,contrition
landmarks/101.parquet,101,11037,4,culmination
landmarks/101.parquet,101,11038,4,decal
landmarks/101.parquet,101,11039,4,delightful
landmarks/101.parquet,101,11040,4,evenhandedness
landmarks/101.parquet,101,11041,4,falsifying
landmarks/101.parquet,101,11042,4,ferment
landmarks/101.parquet,101,11043,4,fewer
landmarks/101.parquet,101,11044,4,final
landmarks/101.parquet,101,11045,4,fishes
landmarks/101.parquet,101,11046,4,freedom
landmarks/101.parquet,101,11047,4,frequency
landmarks/101.parquet,101,11048,4,friendless
landmarks/101.parquet,101,11049,4,fusion
landmarks/101.parquet,101,11050,4,generate
landmarks/101.parquet,101,11051,4,gritty
landmarks/101.parquet,101,11052,4,ground
landmarks/101.parquet,101,11053,4,happily
landmarks/101.parquet,101,11054,4,hungriest
landmarks/101.parquet,101,11055,4,hour
landmarks/101.parquet,101,11056,4,iterative
landmarks/101.parquet,101,11057,4,lox
landmarks/101.parquet,101,11058,4,mummy
landmarks/101.parquet,101,11059,4,manure
landmarks/101.parquet,101,11060,4,nighty
landmarks/101.parquet,101,11061,4,odorous
landmarks/101.parquet,101,11062,4,phantom
landmarks/101.parquet,101,11063,4,quantity
landmarks/101.parquet,101,11064,4,radial
landmarks/101.parquet,101,11065,4,sample
landmarks/101.parquet,101,11066,4,slowly
landmarks/101.parquet,101,11067,4,spouting
landmarks/101.parquet,101,11068,4,shock
landmarks/101.parquet,101,11069,4,spurious
landmarks/101.parquet,101,11070,4,suffixes
landmarks/101.parquet,101,11071,4,terrific
landmarks/101.parquet,101,11072,4,truth
landmarks/101.parquet,101,11073,4,warm
landmarks/101.parquet,101,11074,4,zoned
landmarks/101.parquet,101,11075,4,bahhari
landmarks/101.parquet,101,11076,4,burridge
landmarks/101.parquet,101,11077,4,chan
landmarks/101.parquet,101,11078,4,garcia
landmarks/101.parquet,101,11079,4,khoa
landmarks/101.parquet,101,11080,4,nguyen
landmarks/101.parquet,101,11081,4,mark
landmarks/101.parquet,101,11082,4,romanowski
landmarks/101.parquet,101,11083,4,willoughby
landmarks/101.parquet,101,11084,4,beijing
landmarks/101.parquet,101,11085,4,bunnerong
landmarks/101.parquet,101,11086,4,cabramatta
landmarks/101.parquet,101,11087,4,egypt
landmarks/101.parquet,101,11088,4,ezra
landmarks/101.parquet,101,11089,4,iroquois
landmarks/101.parquet,101,11090,4,jakarta
landmarks/101.parquet,101,11091,4,hamburg
landmarks/101.parquet,101,11092,4,nunawading
landmarks/101.parquet,101,11093,4,somalia
landmarks/101.parquet,101,11094,4,tokyo
landmarks/101.parquet,101,11095,4,yarra
landmarks/101.parquet,101,11096,4,wurundjeri
landmarks/101.parquet,101,11201,5,abcdefghijklmnopqrstuvwxyz
landmarks/101.parquet,101,11204,5,antecedent
landmarks/101.parquet,101,11205,5,antifascist
landmarks/101.parquet,101,11206,5,cooperate
landmarks/101.parquet,101,11207,5,describe
landmarks/101.parquet,101,11208,5,disdain
landmarks/101.parquet,101,11209,5,embolden
landmarks/101.parquet,101,11210,5,entrap
landmarks/101.parquet,101,11211,5,extraverted
landmarks/101.parquet,101,11212,5,foreground
landmarks/101.parquet,101,11213,5,implicit
landmarks/101.parquet,101,11214,5,indecent
landmarks/101.parquet,101,11215,5,interlude
landmarks/101.parquet,101,11216,5,irrational
landmarks/101.parquet,101,11217,5,misnomer
landmarks/101.parquet,101,11218,5,nonevent
landmarks/101.parquet,101,11219,5,overeager
landmarks/101.parquet,101,11220,5,predetermined
landmarks/101.parquet,101,11221,5,reintroduce
landmarks/101.parquet,101,11222,5,semiconductor
landmarks/101.parquet,101,11223,5,stripey
landmarks/101.parquet,101,11224,5,subsume
landmarks/101.parquet,101,11225,5,superdiverse
landmarks/101.parquet,101,11226,5,telepathic
landmarks/101.parquet,101,11227,5,transcontinental
landmarks/101.parquet,101,11228,5,unsure
landmarks/101.parquet,101,11229,5,underspecify
landmarks/101.parquet,101,11230,5,uptown
landmarks/101.parquet,101,11231,5,able
landmarks/101.parquet,101,11232,5,additive
landmarks/101.parquet,101,11233,5,breach
landmarks/101.parquet,101,11234,5,brown
landmarks/101.parquet,101,11235,5,caution
landmarks/101.parquet,101,11236,5,contrition
landmarks/101.parquet,101,11237,5,culmination
landmarks/101.parquet,101,11238,5,decal
landmarks/101.parquet,101,11239,5,delightful
landmarks/101.parquet,101,11240,5,evenhandedness
landmarks/101.parquet,101,11241,5,falsifying
landmarks/101.parquet,101,11242,5,ferment
landmarks/101.parquet,101,11243,5,fewer
landmarks/101.parquet,101,11244,5,final
landmarks/101.parquet,101,11245,5,fishes
landmarks/101.parquet,101,11246,5,freedom
landmarks/101.parquet,101,11247,5,frequency
landmarks/101.parquet,101,11248,5,friendless
landmarks/101.parquet,101,11249,5,fusion
landmarks/101.parquet,101,11250,5,generate
landmarks/101.parquet,101,11251,5,gritty
landmarks/101.parquet,101,11252,5,ground
landmarks/101.parquet,101,11253,5,happily
landmarks/101.parquet,101,11254,5,hungriest
landmarks/101.parquet,101,11255,5,hour
landmarks/101.parquet,101,11256,5,iterative
landmarks/101.parquet,101,11257,5,lox
landmarks/101.parquet,101,11258,5,mummy
landmarks/101.parquet,101,11259,5,manure
landmarks/101.parquet,101,11260,5,nighty
landmarks/101.parquet,101,11261,5,odorous
landmarks/101.parquet,101,11262,5,phantom
landmarks/101.parquet,101,11263,5,quantity
landmarks/101.parquet,101,11264,5,radial
landmarks/101.parquet,101,11265,5,sample
landmarks/101.parquet,101,11266,5,slowly
landmarks/101.parquet,101,11267,5,spouting
landmarks/101.parquet,101,11268,5,shock
landmarks/101.parquet,101,11269,5,spurious
landmarks/101.parquet,101,11270,5,suffixes
landmarks/101.parquet,101,11271,5,terrific
landmarks/101.parquet,101,11272,5,truth
landmarks/101.parquet,101,11273,5,warm
landmarks/101.parquet,101,11274,5,zoned
landmarks/101.parquet,101,11275,5,bahhari
landmarks/101.parquet,101,11276,5,burridge
landmarks/101.parquet,101,11277,5,chan
landmarks/101.parquet,101,11278,5,garcia
landmarks/101.parquet,101,11279,5,khoa
landmarks/101.parquet,101,11280,5,nguyen
landmarks/101.parquet,101,11281,5,mark
landmarks/101.parquet,101,11282,5,romanowski
landmarks/101.parquet,101,11283,5,willoughby
landmarks/101.parquet,101,11284,5,beijing
landmarks/101.parquet,101,11285,5,bunnerong
landmarks/101.parquet,101,11286,5,cabramatta
landmarks/101.parquet,101,11287,5,egypt
landmarks/101.parquet,101,11288,5,ezra
landmarks/101.parquet,101,11289,5,iroquois
landmarks/101.parquet,101,11290,5,jakarta
landmarks/101.parquet,101,11291,5,hamburg
landmarks/101.parquet,101,11292,5,nunawading
landmarks/101.parquet,101,11293,5,somalia
landmarks/101.parquet,101,11294,5,tokyo
landmarks/101.parquet,101,11295,5,yarra
landmarks/101.parquet,101,11296,5,wurundjeri
landmarks/102.parquet,102,20101,1,abcdefghijklmnopqrstuvwxyz
landmarks/102.parquet,102,20104,1,antecedent
landmarks/102.parquet,102,20105,1,antifascist
landmarks/102.parquet,102,20106,1,cooperate
landmarks/102.parquet,102,20107,1,describe
landmarks/102.parquet,102,20108,1,disdain
landmarks/102.parquet,102,20109,1,embolden
landmarks/102.parquet,102,20110,1,entrap
landmarks/102.parquet,102,20111,1,extraverted
landmarks/102.parquet,102,20112,1,foreground
landmarks/102.parquet,102,20113,1,implicit
landmarks/102.parquet,102,20114,1,indecent
landmarks/102.parquet,102,20115,1,interlude
landmarks/102.parquet,102,20116,1,irrational
landmarks/102.parquet,102,20117,1,misnomer
landmarks/102.parquet,102,20118,1,nonevent
landmarks/102.parquet,102,20119,1,overeager
landmarks/102.parquet,102,20120,1,predetermined
landmarks/102.parquet,102,20121,1,reintroduce
landmarks/102.parquet,102,20122,1,semiconductor
landmarks/102.parquet,102,20123,1,stripey
landmarks/102.parquet,102,20124,1,subsume
landmarks/102.parquet,102,20125,1,superdiverse
landmarks/102.parquet,102,20126,1,telepathic
landmarks/102.parquet,102,20127,1,transcontinental
landmarks/102.parquet,102,20128,1,unsure
landmarks/102.parquet,102,20129,1,underspecify
landmarks/102.parquet,102,20130,1,uptown
landmarks/102.parquet,102,20131,1,able
landmarks/102.parquet,102,20132,1,additive
landmarks/102.parquet,102,20133,1,breach
landmarks/102.parquet,102,20134,1,brown
landmarks/102.parquet,102,20135,1,caution
landmarks/102.parquet,102,20136,1,contrition
landmarks/102.parquet,102,20137,1,culmination
landmarks/102.parquet,102,20138,1,decal
landmarks/102.parquet,102,20139,1,delightful
landmarks/102.parquet,102,20140,1,evenhandedness
landmarks/102.parquet,102,20141,1,falsifying
landmarks/102.parquet,102,20142,1,ferment
landmarks/102.parquet,102,20143,1,fewer
landmarks/102.parquet,102,20144,1,final
landmarks/102.parquet,102,20145,1,fishes
landmarks/102.parquet,102,20146,1,freedom
landmarks/102.parquet,102,20147,1,frequency
landmarks/102.parquet,102,20148,1,friendless
landmarks/102.parquet,102,20149,1,fusion
landmarks/102.parquet,102,20150,1,generate
landmarks/102.parquet,102,20151,1,gritty
landmarks/102.parquet,102,20152,1,ground
landmarks/102.parquet,102,20153,1,happily
landmarks/102.parquet,102,20154,1,hungriest
landmarks/102.parquet,102,20155,1,hour
landmarks/102.parquet,102,20156,1,iterative
landmarks/102.parquet,102,20157,1,lox
landmarks/102.parquet,102,20158,1,mummy
landmarks/102.parquet,102,20159,1,manure
landmarks/102.parquet,102,20160,1,nighty
landmarks/102.parquet,102,20161,1,odorous
landmarks/102.parquet,102,20162,1,phantom
landmarks/102.parquet,102,20163,1,quantity
landmarks/102.parquet,102,20164,1,radial
landmarks/102.parquet,102,20165,1,sample
landmarks/102.parquet,102,20166,1,slowly
landmarks/102.parquet,102,20167,1,spouting
landmarks/102.parquet,102,20168,1,shock
landmarks/102.parquet,102,20169,1,spurious
landmarks/102.parquet,102,20170,1,suffixes
landmarks/102.parquet,102,20171,1,terrific
landmarks/102.parquet,102,20172,1,truth
landmarks/102.parquet,102,20173,1,warm
landmarks/102.parquet,102,20174,1,zoned
landmarks/102.parquet,102,20175,1,bahhari
landmarks/102.parquet,102,20176,1,burridge
landmarks/102.parquet,102,20177,1,chan
landmarks/102.parquet,102,20178,1,garcia
landmarks/102.parquet,102,20179,1,khoa
landmarks/102.parquet,102,20180,1,nguyen
landmarks/102.parquet,102,20181,1,mark
landmarks/102.parquet,102,20182,1,romanowski
landmarks/102.parquet,102,20183,1,willoughby
landmarks/102.parquet,102,20184,1,beijing
landmarks/102.parquet,102,20185,1,bunnerong
landmarks/102.parquet,102,20186,1,cabramatta
landmarks/102.parquet,102,20187,1,egypt
landmarks/102.parquet,102,20188,1,ezra
landmarks/102.parquet,102,20189,1,iroquois
landmarks/102.parquet,102,20190,1,jakarta
landmarks/102.parquet,102,20191,1,hamburg
landmarks/102.parquet,102,20192,1,nunawading
landmarks/102.parquet,102,20193,1,somalia
landmarks/102.parquet,102,20194,1,tokyo
landmarks/102.parquet,102,20195,1,yarra
landmarks/102.parquet,102,20196,1,wurundjeri
landmarks/102.parquet,102,20204,1,antecedent
landmarks/102.parquet,102,20205,1,antifascist
landmarks/102.parquet,102,20206,1,cooperate
landmarks/102.parquet,102,20207,1,describe
landmarks/102.parquet,102,20208,1,disdain
landmarks/102.parquet,102,20209,1,embolden
landmarks/102.parquet,102,20210,1,entrap
landmarks/102.parquet,102,20211,1,extraverted
landmarks/102.parquet,102,20212,1,foreground
landmarks/102.parquet,102,20213,1,implicit
landmarks/102.parquet,102,20214,1,indecent
landmarks/102.parquet,102,20215,1,interlude
landmarks/102.parquet,102,20216,1,irrational
landmarks/102.parquet,102,20217,1,misnomer
landmarks/102.parquet,102,20218,1,nonevent
landmarks/102.parquet,102,20219,1,overeager
landmarks/102.parquet,102,20220,1,predetermined
landmarks/102.parquet,102,20221,1,reintroduce
landmarks/102.parquet,102,20222,1,semiconductor
landmarks/102.parquet,102,20223,1,stripey
landmarks/102.parquet,102,20224,1,subsume
landmarks/102.parquet,102,20225,1,superdiverse
landmarks/102.parquet,102,20226,1,telepathic
landmarks/102.parquet,102,20227,1,transcontinental
landmarks/102.parquet,102,20228,1,unsure
landmarks/102.parquet,102,20229,1,underspecify
landmarks/102.parquet,102,20230,1,uptown
landmarks/102.parquet,102,20231,1,able
landmarks/102.parquet,102,20232,1,additive
landmarks/102.parquet,102,20233,1,breach
landmarks/102.parquet,102,20234,1,brown
landmarks/102.parquet,102,20235,1,caution
landmarks/102.parquet,102,20236,1,contrition
landmarks/102.parquet,102,20237,1,culmination
landmarks/102.parquet,102,20238,1,decal
landmarks/102.parquet,102,20239,1,delightful
landmarks/102.parquet,102,20240,1,evenhandedness
landmarks/102.parquet,102,20241,1,falsifying
landmarks/102.parquet,102,20242,1,ferment
landmarks/102.parquet,102,20243,1,fewer
landmarks/102.parquet,102,20244,1,final
landmarks/102.parquet,102,20245,1,fishes
landmarks/102.parquet,102,20246,1,freedom
landmarks/102.parquet,102,20247,1,frequency
landmarks/102.parquet,102,20248,1,friendless
landmarks/102.parquet,102,20249,1,fusion
landmarks/102.parquet,102,20250,1,generate
landmarks/102.parquet,102,20251,1,gritty
landmarks/102.parquet,102,20252,1,ground
landmarks/102.parquet,102,20253,1,happily
landmarks/102.parquet,102,20254,1,hungriest
landmarks/102.parquet,102,20255,1,hour
landmarks/102.parquet,102,20256,1,iterative
landmarks/102.parquet,102,20257,1,lox
landmarks/102.parquet,102,20258,1,mummy
landmarks/102.parquet,102,20259,1,manure
landmarks/102.parquet,102,20260,1,nighty
landmarks/102.parquet,102,20261,1,odorous
landmarks/102.parquet,102,20262,1,phantom
landmarks/102.parquet,102,20263,1,quantity
landmarks/102.parquet,102,20264,1,radial
landmarks/102.parquet,102,20265,1,sample
landmarks/102.parquet,102,20266,1,slowly
landmarks/102.parquet,102,20267,1,spouting
landmarks/102.parquet,102,20268,1,shock
landmarks/102.parquet,102,20269,1,spurious
landmarks/102.parquet,102,20270,1,suffixes
landmarks/102.parquet,102,20271,1,terrific
landmarks/102.parquet,102,20272,1,truth
landmarks/102.parquet,102,20273,1,warm
landmarks/102.parquet,102,20274,1,zoned
landmarks/102.parquet,102,20275,1,bahhari
landmarks/102.parquet,102,20276,1,burridge
landmarks/102.parquet,102,20277,1,chan
landmarks/102.parquet,102,20278,1,garcia
landmarks/102.parquet,102,20279,1,khoa
landmarks/102.parquet,102,20280,1,nguyen
landmarks/102.parquet,102,20281,1,mark
landmarks/102.parquet,102,20282,1,romanowski
landmarks/102.parquet,102,20283,1,willoughby
landmarks/102.parquet,102,20284,1,beijing
landmarks/102.parquet,102,20285,1,bunnerong
landmarks/102.parquet,102,20286,1,cabramatta
landmarks/102.parquet,102,20287,1,egypt
landmarks/102.parquet,102,20288,1,ezra
landmarks/102.parquet,102,20289,1,iroquois
landmarks/102.parquet,102,20290,1,jakarta
landmarks/102.parquet,102,20291,1,hamburg
landmarks/102.parquet,102,20292,1,nunawading
landmarks/102.parquet,102,20293,1,somalia
landmarks/102.parquet,102,20294,1,tokyo
landmarks/102.parquet,102,20295,1,yarra
landmarks/102.parquet,102,20296,1,wurundjeri
landmarks/102.parquet,102,20301,2,abcdefghijklmnopqrstuvwxyz
landmarks/102.parquet,102,20304,2,antecedent
landmarks/102.parquet,102,20305,2,antifascist
landmarks/102.parquet,102,20306,2,cooperate
landmarks/102.parquet,102,20307,2,describe
landmarks/102.parquet,102,20309,2,embolden
landmarks/102.parquet,102,20310,2,entrap
landmarks/102.parquet,102,20311,2,extraverted
landmarks/102.parquet,102,20312,2,foreground
landmarks/102.parquet,102,20313,2,implicit
landmarks/102.parquet,102,20314,2,indecent
landmarks/102.parquet,102,20315,2,interlude
landmarks/102.parquet,102,20316,2,irrational
landmarks/102.parquet,102,20317,2,misnomer
landmarks/102.parquet,102,20318,2,nonevent
landmarks/102.parquet,102,20319,2,overeager
landmarks/102.parquet,102,20320,2,predetermined
landmarks/102.parquet,102,20321,2,reintroduce
landmarks/102.parquet,102,20322,2,semiconductor
landmarks/102.parquet,102,20323,2,stripey
landmarks/102.parquet,102,20324,2,subsume
landmarks/102.parquet,102,20325,2,superdiverse
landmarks/102.parquet,102,20326,2,telepathic
landmarks/102.parquet,102,20327,2,transcontinental
landmarks/102.parquet,102,20328,2,unsure
landmarks/102.parquet,102,20329,2,underspecify
landmarks/102.parquet,102,20330,2,uptown
landmarks/102.parquet,102,20331,2,able
landmarks/102.parquet,102,20332,2,additive
landmarks/102.parquet,102,20333,2,breach
landmarks/102.parquet,102,20334,2,brown
landmarks/102.parquet,102,20335,2,caution
landmarks/102.parquet,102,20336,2,contrition
landmarks/102.parquet,102,20337,2,culmination
